,text,rating,sentiment_label
1206,Tidak memuaskan dan komplain lama respon.,1,0
1139,"Saya pesan 10 biji dengan berbagai warna merah, biru tua, hijau malah dikirim warna lain hitam semuanya. Parah",2,0
453,"Kaya jam anak anak ternyata pas dr dekat, build nya jelek. Masak casio 700rbuan kaya begini, oh iya sama bukan garansi casio indonesia, harusnya diketerangan dikasih tau kalau bukan barang resmi indo",2,0
1067,"Barang tak terkirim, tpi udah refund kok",1,0
1300,"APA YANG MAU SAYA ULAS, PRODUK INI TIDAK JADI DIKIRIM OLEH PENJUAL, !!!

Kecewa berat !!!
1. Respon penjual sangat lama, kurang dari 1 jam sebelum auto cancel, resi baru diinput
2. Diminta penggantian Size via chat, dijawab &#34;Iya&#34; tapi ternyata tidak diganti.
3. Mengganti kurir tanpa pemberitahuan terlebih dahulu, akibatnya saya kena charge lebih dan satu barang tidak jadi dikirim untuk mengganti kelebihan ongkos kirim.
4. Salah penulisan alamat, sehingga paket misroute sampai 2 kali.
5. Ketika diminta menghubungi kurir untuk merevisi alamat, hanya dijawab &#34;kami cek dulu&#34; lalu menghilang !!! 
Saya akan ubah feedback ini jika ada tanggung jawab anda untuk menyelesaikan masalah ini !!!",1,0
883,"Murah boleh lah tapi jangan kedekut, kasih dus buat packing nya jadi barang ga ancur macam nih.",1,0
845,"Tidak sesuai deskripsi, yang saya terima 24m kurang",1,0
1083,Cukup kecewa karena headtset yang sebelah kiri mati tapi suaranya cukup bagua,2,0
1131,Barang ga bisa berfungsi dg baik.,1,0
363,"barang sesuai deskripsi tetapi tidak bs menempel pd interior mobil yg bergelombang, kualitas plastik jg meragukan...",2,0
1235,"Order pakai Jnt tapi dikirim pakai POS 
Barang sesuai pesanan dan packing rapi.
Terimakasih",2,0
1469,saya kecewa gan... baru pakai sekali knapa lansung berembun... setelah kena air,2,0
868,Tidak dikirim barangnya. walaupun sudah dikasih penggantian uang tapi customer kecewa karena tidak ada info sebelumnya.,1,0
340,"Tampilan layar buram gan,jauh beda dengan yang original.",1,0
498,"Sekelas official store jual barang bm mesin jelek kacau, semoga berkah aja. Jangan percaya harga diskon nipu. Merugikan",1,0
1176,sudah diterima pesanannya. tkyuuu,2,0
1599,"Sebelum memesan/beli barang ini, saya mendapatkan konfirmasi dari penjual bahwa charger ini dapat digunakan utk mencharge laptop asus zen book flip saya. Dalam kenyataan nya tidak bisa",1,0
167,"Barang tidak berfungsi,,,,,,,,,,,,",2,0
243,"Barang tidak dapat dipergunakan seperti yg di promosikan.
Barang sampah",1,0
1059,"Barang diterima namun tidak berfungsi, dicharge pun tidak bisa",1,0
1516,"barang sampe, sablon miring",2,0
225,Mohon di-update jika stock tidak ada...barang tidak jadi dikirim,1,0
245,"speaker tidak jelas, jadi belum bisa dipakai",2,0
761,bagus   baterai nya cpt habis tapi gk papa,2,0
199,"kurang memuaskan gan, barang diterima satu tombol nya tidak berfungsi dan tidak sesuai deskripsi. Kecewa berat gan",1,0
1230,"Trims, joystick sudah sampe (pengiriman cepat), seller fast response.",2,0
195,Tidak bisa di pakai gan barangnya,1,0
679,Pesanan gx sesuai dgn yg d gambar,2,0
1793,"Sangat kecewa, saya udah tanya&#34; readynya barang dari malam tgl 2, dan saya order subuh 04.55 tangl 3. bukannya dikirim pagi atau sore ditgl 3. malah di undur terus pengiriman dan selalu beralasan, saya BEBERAPA KALI MINTA CANCEL DAN SERIBU ALASAN JUGA.
saya kaya gini karena butuh cepan converter hdmi nya. dan 3 BARANG LAINNYA. terpaksa saya order ditoko kota saya. jd yg paket ini ngak kepake. percuma, karena presentasi saya senin td pagi.
saya order ditoko ini karena hitungan saya sabtu minggu sudah sampe jika dikirim tgl 3 sore. karena jnt minggu tetap buka.
DAN TAUnya DIKIRIM TGL 5 siang, dan baru sampe sekarang, buang buang uang. dan disruh cancel otomatis dan dicancel pun alasannya bayak.",1,0
1652,"gak bisa disetting 24jam, ada harga ada rupa",2,0
1689,Battery nya ke detect not support. Ada saran?,1,0
1125,lumaaayaaaaannnn.......,1,0
1135,"Baterai ngedropan tiap 6jam abis padahal cuman stand by,pketan isinya cuman HP&amp;CAS gk ada dusbook....",1,0
202,barang yang diterima kurang terjamin,1,0
29,Merk campur beda2.. kualitas sesuai harga,1,0
899,Baru dipake sehari udh rusak,1,0
94,Speaker retak dipojok bawah,1,0
93,Hp mati saat penggunaan pertama...dan gak mau nyala lagi,2,0
667,"Macet, suara nya pecah, g enak di dengar",1,0
346,Kurang bagus karena gak kena klipnya jadi gak kencang,1,0
1587,Gak layak disebut jam pria.  Strap kecil diameter jg krg utk dipake cowok. Sy kasih sm pembantu sy jamnya (cewek). Cukup sekali.,1,0
1112,"Padahal udh beli lebih dari 2 malah kirim 2....
Aduuh",2,0
1399,Kesesuaian dengan deskripsi kurang gk pake busa hanya pake kawat.,1,0
1079,"Pesan no 01 dan 06, yang dikirim malah no 02, 03, 04.. padahal sudah ditulis kosong = cancel..",1,0
368,Barang kasar banget dan tidak sesuqi dengan foto,1,0
1199,Barang rusak tdk ada suara padahal sdh konek. Malas komplain krn beli dgn barang lain,1,0
1593,"Orderan pertama 1pcs rongsok, nyesel banget irder ditoko ini. Harusnya nunggu orderan oertama dateng dulu baru order lagi. Dan bener aja orderan kedua juga dapet barang rongsok. Klo masalah pengiriman lama masih bisa di toleransi lah. Ini barang tongsok di jual. Tolong dong diperbaiki kualias jualannya. Percuma dong beli klo ngak bisa dipake. 
Uangnya emang ngak seberapa tapi tolong dong kepercayaan pembeli dijaga!!!!!
Agar berfaedah buat yg beli berkah juga buat yg jual.
Terus packingan juga jgn cuma bubble wrap, percuma domg ada biaya asuransi klo packingan ngak dijaga.",2,0
1222,Kecewa bgt. Barang yg dtg bukan yg seharusnya. Saya udah konfirmasi dari brg dtg (hari kamis) tapi diabaikan. Setelah 2 hari dan setelah saya mengeluh kenapa chat saya diabaikan baru jwb disuruh kirim balik aja brg yg salah nanti brg yg saya beli dikirim ulang. PLISSSSSS deh kemana aja dr 2 hari yg lalu. Saya mau brg saya dtg plg lambat tgl 2 sep 2018. Masalah brg yg salah saya ngak mau tgg ongkirnya. Terserah mau gimana cr nya. Saya tunggu sampai tgl 2 kalo ngak brg ini jd milik saya. Toh dri depok ke jagakarsa ngak jauh. Bisa pakai gojek.,1,0
367,model pesanan sesuai tapi kualitas barang yg ditampilkan dgn barang yg diterima jauh sekali (kasar sekali),1,0
1197,"Tulisan &#34;SUPERCOPY&#34; atau REPLIKA sebaiknya ditulis lebih jelas lagi, ditambahkan di nama produk, kecuali jika memang mengincar juga pembeli yg kurang cermat seperti saya :p",2,0
1798,"barang salah kirim
ongkos kirim bolak balik nya sama kyk harga spatu nya
jadi terima aja deh",1,0
1459,Tidak sesuai pesanan..respon lambat! Sangat tidak rekomend ini toko! Disuru retur dengan alasan tokopedia yang ganti ongkir..sejak kapan tokopedia bisa ganti ongkos kirim!!!,1,0
1270,"Barang sesuai deskripsi. Dari sisi fungsional, kualitas barang kurang baik mungkin krn ini harganya murah. Lampu keypad hanya menyala sebagian, batre longgar sehingga harus diganjal (sy pakai kertas) agar dapat berfungsi, batre hanya tahan 1 hari (pagi - malam), kualitas suara kurang baik.
Klo layanan dari toko cukup baik.",2,0
779,Paket sdh diterima tp Barangnya pada lecet,2,0
518,hanya ini yg sampai.....,1,0
909,"Ntah saya lagi apes atau bukan, tapi port usb yg saya terima ga bisa mendeteksi usb 3.0. Semua portnya hanya bisa mendeteksi 2.0. Padahal tujuan saya beli ini supaya bisa mendeteksi usb 3.0.
Untuk pelayanan dari sellernya sendiri baik, tapi saya cuma kecewa sama produk ini saja.",2,0
678,barang ada yg gak sesuai sama buset lama banget dikirimnya.....kapok,1,0
1138,warna nya ga sesuaii dengan yg saya ingin kan,2,0
36,"Buat telpon tdk ada suaranya, dan untuk musik suaranya kecil bgt",1,0
4,Beli 3 gbs dpke semua parah,1,0
1439,kualitas tidak sesuai harga,1,0
516,"Produk rusak, tdk bisa digunakan. Sudah komplain ke penjual trus disuruh tukar. Setelah Batre dikirim ke penjual, penjual tdk merespon lagi. Kecewa.",1,0
936,"Kagak pas di motor ninja 250 fi.. 
Sama kagak pas di polygon stratos..",2,0
992,"barangnya bagus, cm brg yg dtg tdk sesuai permintaan. saya pesen 15 darkbrow. dtgnya 8dark brown + 7 abu.",2,0
863,Mantapppp.............................,2,0
792,"Baterai cepat habis (hanya bisa digunakan maksimal 1 jam), koneksi sering terputus sendiri.",2,0
450,"Kecewa baru dipakey isiya kluar sampai 2 3 buah
Dipapan nggak nempel",1,0
370,"barangnya cacat, apa tidak diperiksa dulu?",2,0
1582,"Dilapaknya merk mtech,  tp yg dikirim nisuta
Barang sangkat ringkih dan enteng
Sblm beli mhn hati gan, biar ane aja yg kecewa",1,0
877,sesuai gambar tapi sayang matrasnya licin klo buat yoga..,2,0
657,barang sudah sampai.....................................................................................................,2,0
1099,Tidak bisa dipakai gan.sebelumnya baterai habis.setelah di charge TDK bisa konek bluetooth nya.dan akhirnya TDK bisa dipakai...,2,0
26,"Pelayanan buruk,........",1,0
500,Tidak ada sinyal nya udah nyoba pake kartu apa pun.,2,0
53,"Bluetooth ga bisa ketemu sama hp lain, ga bisa nemuin bluetooth hp lain. Menu musik ga bisa baca lagu yg ada di memori walau udh di refresh.",1,0
722,"Spec barang yg datang tidak sesuai gambar (68+ series, 4300 mAh)

Battery yg kami terima 68 series, kapasitas hanya 1910 mAh...mohon respon nya kak



After 3 days of no reliable response...
---please update gambar &amp; deskripsi sesuai stock---",1,0
447,Kualitas produk sangat buruk baru 4 hari pakai sudah tidak berfungsi,1,0
1416,Kabelnya putus ga konek.,1,0
1566,Kabel gak mau fast charging,1,0
1784,"barang nya kayak bekas ya gan..
tapi pengiriman ceoat",2,0
1094,"Kecewa, barang blm sampai...............",1,0
686,"Banyak yang ga lengket...., produk kurang bagus.",2,0
881,Ooooooookkkkkkkkkkkk,2,0
1519,"Headset bluetoothny Koneck k Handphone,tpi gx ada bunyinya.Tlg ksih Pencerahannya Gan WA 085367043379",2,0
1078,"Barang rusak, tidak bisa dipakai error terusss",1,0
423,"Barang tidak sesuai dengan yg di foto, batang tidak berfungsi",1,0
480,harga 200rb&#39;an . kualitas 70 rb&#39;an . maap sedikit kecewa,1,0
200,barang ternyata jelek penyok gx memuaskan...,1,0
1606,"busa biasa di baliknya, menyesal telah membelinya. fotonya kurang lengkap",1,0
912,"GAN, KALAU PACKING YG BENER AJA DONG. MASA KERTAS NYA ROBEK! KECEWA",1,0
1368,"/):&amp;,).’jaksjsksmnbgb!$:)/$/&amp;&amp;",1,0
567,Gak sensitif sama sekali,2,0
384,"maaf, pengiriman ke 2 sangat buruk. 6mati total, 4 barang cacad. warna hitam hanya 1 pula. ganti aja deskripsi bos, warna random.",1,0
1597,brng tdk sesui.pesan warna biru dkirm warna merah,2,0
885,5 tahun saya member BATA dan saat ini saya sangat kecewa dengan pelayanan BATA Ecommerce. sungguh buruk !!!!,1,0
1040,BARANG Kondisi Tidak bisa Menyala Buku manual Tidak ADA Terima kAsih untuk headshet Secondnya BarangSampah,1,0
319,"Tidak sesuai permintaan warnanya. Pas di tanya, ngaku2nya udh chat kita ga jawab. Pdhl ga ada chat 👏👏",1,0
169,"Saya memesan dua deker kaki seperti yang dilihat difoto.. yang Merk Remora pas bisa dipakai sedangkan yang satunya tidak bisa dinaikkan karen terlalu kecil karena ternyata ukuran M relatif. Memang saya punya yang remora dan maka ukuran Remora saya gunakan sebagai acuan, Penjual seharusnya memberitahu bahwa  ukuran M untuk kedua barang tidak sama dan perlu mberitahukan kepada pembeli bahwa pembelian decker tidak bisa ditukarkan....sehingga sewaktu akan membeli ada pertimbangan tersebut..... Jadi bukan sepenuhnya kesalahan kami dan penjual punya kewajiban moral untuk menjaga hubungan dengan customers..",1,0
1355,Penjual tidak mengirim kelengkapan produk sesuai yg tertera di kemasan,2,0
1607,Kenapa barang yang datang tidak sesuai yang saya pesan? Saya sudah terlanjur tekan transaksi selesai. Mudah2an pesanan saya yang sedang proses sesuai dengan pesanan saya,1,0
554,"Beli 2 dan 1 nya gak bisa digunain, alias rusak...",1,0
149,Tdk ada logo jbl nya huuuffffg,2,0
908,Dos dan packing ancur parah,1,0
1166,Kabel nya gak bisa ngecash. Buang2 duit,1,0
395,Mengecewakan...........,1,0
539,Suara nya jelek bgd..nerima maupun telp..baterainya jg..gak d pake sehari habis..keypad nya jg susah,1,0
1364,barang tdk sesuai pesanan..mo retur hrs kirim ongkos retur.,1,0
1642,Cuma bertahan 3hari charger nya,2,0
479,Gambar /pic warna coklat koq di kasihnya warna hitam,2,0
194,Less responsibility when complaint,2,0
1544,Barang tidak sesuai harapan,1,0
251,"kualitas barang rendah tp ya sesuai harganya, juga Barang datang dengan kondisi kaca pecah.",1,0
261,"Barangx sesuai deskripsi, diterima dlm kondisi ok, cuma sayangx baru dipakai sehari sdh robek, kualitas sesuai harga.",2,0
1494,"Respon lambat pengiriman lama barang yang di kirim tidak sesuai , saya kecewa",2,0
574,Lumayan dah buat koleksi Anak anak,2,0
481,"Kecewa, Sepatu baru dipake jalan 1x jangka waktu 1 jam tali putus... 
bahan kulit juga tidak mulus ada lem2",1,0
0,"kualitas kurang bagus..belum sebulan batre nya drop hingg kapasitas tersisa yang bisa di charge cuma 75% saja dari original max nya,,di chat minta garansi tidak pernah di balas...maaf saya review begini karena anda pun tidak pernah respon lagi",1,0
1796,Batere nya cpt habis..😭,2,0
1021,Barang yang dikirim brng rusak...,1,0
1583,"Sudah d tulis d catatan no.35 tp d kirim no.36, katanya sesuai sistem, krn saya pesan d no.36, oke gpp, tp d seler lain meski sesuai sistem tp kalau ada catatan utk penjual, seller nya nanya dulu, ini ngga. Bukan ngomel tp fakta, Trims barang bagus dan cepat, tp kegedean. Trims..",2,0
799,"tidak bisa dipakai.  maaf lama balasnya.  beli mahal2 tetapi tdk bs dipakai.  g recomended. 
terima kasih. 
sy rugi banyak sekali",1,0
1100,"Tidak ada kartu garansi, katanya dari brand resmi. Ini original apa kw?
Jam nya sangat kecil, jauh dari perkiraan. Ini mah jam nya anak2.",2,0
262,Charger Tidak berfungsi,2,0
557,"cuman nyala sebelah......,,,",1,0
1725,Barang mau saya refund karena di hp saya gak cukup.. eh malah gak di jawab seller alamat lengkap di komplain,1,0
248,Kecewa ga sesuai gambar .. ga ada stripnya .. ukuran udah pas.,1,0
973,"BARANG RUSAK DIJUAL, KIPAS KAGA MUTER",1,0
462,"Pengiriman lambat...slow respon
Kurang puas..barang china..
Kartu garansi kurang meyakinkan..",2,0
1287,Ga sesuai kaya barang loakan,1,0
1419,Karuan beli produk china aja...barange parah enteng kya krupuk suara speaker parah.layar kya mainan bocah,1,0
121,Barang kurang lengkap tidak ada handsfreenya,2,0
1072,"Gan baterai nya kok ga kedeteksi ya di sony vaio saya, kalo dari seri sama tp ga kedetek gan.
mohon infonya tks",1,0
548,"barang sudah diterima dalam kondisi baik,..
tapi tdk sesuai menurut saya,..
dipoto yang make orang dewasa, aslinya kecil bgt,..
buat anak bayi cocoknya,..",2,0
640,pesan tanggal 5 sampe tanggal 11 super sekali,2,0
1381,Salah ukuran............ Kurang diperhatikan bagi penjual,1,0
293,Kecewa sekali barang baru diterima udah remuk,1,0
1522,"Model brang sdh sesuai deskripsi... Tapi kenapa ukuran 44nya ndak sesuai ya.. ukuran panjang sesuai tapi ukuran tinggi spatunya kyk ukuran kaki no 40. 

Aku kasih foto sepatunya yg tak coba aku pakai.",2,0
1668,"Barang tidak masalah, namun yang saya sesalkan adalah, seller kurang informatif. Stock kurang, harusnya diinfolak dahulu, bukan langsung dikirim. Ini malah dikirim tanpa pemberitahuan. Jadi saya haru smencari lagi kekurangan barangnya. Bad service",1,0
1632,Bisa dipakai tapi daya lemah bila dipakai lebih dari dua slot.,2,0
1321,barangnya sih cepat sampai tapi tidak bisa berfungsi/rusak,1,0
751,Panjang asli 25m bukan 30m,2,0
536,"Barang dikirim sangat cepat. Komunikasi yang baik. Barang tidak tahan lama, lebih baik pakai di dalam.",2,0
1288,Kirimnya ga sesuai pesen warna biru dikirim warna putih....... kecewa -_-,1,0
613,bagusss untuk visuall cuma quality nya :(,2,0
865,"Agak beda dengan gambar produk yg dipajang (merk &amp; bungkusnya) yg digambar lebih kokoh penguatnya ada merk juga.. yang ini beda polos banget, USB lama kedeteknya di PC, sudah kedetek lama bukanya padahal dimasukin slot USB 3.0, pakai modem jg putus2 arusnya. Sepertinya kepanjangan walaupun pake penguat. Kalo Seller respon cepat Recomended cuma kendala di kurir pengiriman saja.",1,0
623,Barangnya udah connect tapi ga keluar suara,1,0
716,Barang ny pecah dan kesamaan saya mta ganti,1,0
101,Hp tidak berfungsi sama sekali,1,0
702,Pesen M-Tech yang Datang Merk NISUA.... AMPUUUUN....,2,0
755,bajunya sangat pendek untuk ukuran baju koko.. padahal lebarnya seperti ukuran xl.,2,0
983,Barang pecah atau retak tdk mulus,2,0
1187,baterai cepat habis ....... packing juga kurang rapi,1,0
525,Motifnya tidak seperti yang ada d gambar.. kecewa,2,0
406,"Ukurannya lebih besar dari deskripsi dan sendal pd umumnya. Di catatan toko tertulis kebijakan tukar ukuran bisa. Tpi kenyataannya pelayanan SO BAD!!! klo mmg gk bisa tukar, blg dri awal gpp. Ini malah di kacangin!! SO BAD!!!",1,0
1809,Mainan anak2.. jgn beli barang ini,1,0
1521,Barang nya ga dateng tpi tulisannya sudah datang,1,0
231,"Kegedean banget no 36 kyk no 37, gk kepake akhirnya.",2,0
1766,warna yg d pesan tdk sesuai,2,0
127,Ukurannya tdk sesuai dengan keterangan jd sandalnya kurang besar 1 nomer diatasnya walau sampainya cepat.....,1,0
1358,"suara ngga jernih ,,aga ngerebek",2,0
528,Kaca tetap berembun dan membuat kaca jd kotor,1,0
1503,"Maaf Gan, bintangnya cuma 2...
Ketika dipasang di laptop saya, gambar yang dihasilkan dari usb ke hdmi, resolusinya malah turun....",2,0
217,Pesen 4 barang yg nyampe 2.. Walopun di refund cash.. Tp harusnya ad konfirmasi dulu...,1,0
904,"Yang di kirim ke saya bukan sesuai FA180PM111, tetapi untungnya masi bisa di pake di laptop saya....",1,0
1250,Tidak sesuai di gambar ya..tp harga segitu..ya sudah lah ya.  ....,2,0
606,Gan Ko gabilang Klo ini KW.... dikirain harganya murah karena keluar model baru.,1,0
687,"untuk harga hampir 500k, jujur kualitasnya ckup mengecewakan...",1,0
1753,"Speaker ga berfungsi.. kalo tlp atau di tlp ga kedengeran suara... di tlp juga kadang nada sibuk pdhl hape sedang tidak di gunakan, 

Tlp ke hape lain juga nyambung bs kadang ga. Pdhl pulsa banyak. 

Over all kecewa banyak 😔😭",2,0
306,Goodquality but the Worst marketing managers without any mutual respect for cust,2,0
259,Tidak berfungsi..........,1,0
1447,"Saya beli hp ini penjualnya langsung kirim ke tempat bude saya di Sumatra. Menurut beliau, baru sehari dipakai, sudah tidak bisa dicharge. Pas dicek ke tempat servis, dibilang kalo Samsung palsu...  Mengecewakan. Mana beli 2 pcs pula.",1,0
107,"barang yang dikirim Tidak sesuai dengan gambar, warna nya pun kusam.",2,0
712,"Batre gak awet, barang ringkih",2,0
1664,Dikembalikan uang tanpa info barang kosong :(,2,0
289,"beli barang ga bs pake,giliran minta kembali uang,minta dipotong ongkir.drpd ga dibalikin,mau gamau ngikutin.",1,0
966,"Barang si oke saya pesan navy size 42 yg dikirim hitam Size 41 , dan packing nya tidak rapih ,,,",1,0
808,Tidak bisa pake nelpon..berdengung suara mic nya,1,0
1162,sangat tidak recommend. tidak sesuai gambar (kualitas sangat rendah). kipas mau copot. waktu sampai barang nya patah dan penjual tidak ada respon sama sekali.,1,0
644,Barang yang dikirim tidak sesuai dengan yang dipesan.,2,0
48,"Makasih ya mas sudah salah kirim, next time dicek dulu ya😘",1,0
1481,longgar .............................................,1,0
1453,Barang udah sampe kmaren,2,0
1480,Batteray hp tidak original dan batteray cepat habis atau cepat lowbet,1,0
831,brg sdh diterima.................,2,0
1401,"ga guna, material jelek, ga bisa dipake krn ga muat di hidung, tajam di kuping...",1,0
84,"sumpahh kecewa parahhh, sia - sia gw bayar mahal buat go send instant courier 3 jam, barang dateng 6 jam kemudian
gilaa gilaa gilaaa
sumpahh nyesel gw beli disini, respon lama pulaa
gw sampe dimarahin cust sama atasan, gw mesen instant karna urgent tapi apa yang gw dapet???",1,0
362,brang udh smpek trma ksih gan,1,0
491,Sepertinya salah kirim !! Saya pesan size pria di chat 34 c 13 c 22. Ga cukup buat sneaker!! . Saya mau dikembalikan ini gimanaaa. Ongkornya mahal lo iniiii!,2,0
1512,"Paking ga pake babelwraap,barang ga sesuai pesanan,ada 1 dus genius isi logitec ,wrna juga ga sesuai...parah,jadi ragu ori bukan barangnya,ga sesuai deskripsi",1,0
1323,"Barang yg diterima beda dgn yg saya pesan,, bikin kecewa...😒 
Pdhl jelas nomor seri yg saya pesan beda dgn yg saya terima... Mulai dr case beda : case yg saya pesan ada warna gold di bagian depan, tapi yg saya terima case silver smua... 
Lalu strap juga warna beda &amp; pengait juga beda : yg saya pesan pengait bahan bukan webbing tapi macam stainless warna gold juga, tapi yg saya terima strap trnyta bahan webbing &amp; warna hitam...  
Pdhl harga lumayan... 😤
Haduuhh,, payahh...👎",1,0
1395,Brng sy pesan. Uang sy transfr tp brmg tdk sy trima. Jgn. Pesan pke wahana cargo. Tdk ad solusi dr toped ut mngembalikan uang saya,1,0
1563,"Produk bagus, tapi QC kurang. Pipa nya beda ukuran 1batang, jadi hanya 2 rak yg terpasang",2,0
320,barang sudah diterima dg baik. maaf reviewnya telat,2,0
570,Barang yg dikirim output voltage nya 19V - 1.58A gak sesuai dengan apa yg ada di deskripsi output voltage nya 19.5V - 2.05A.,2,0
1436,Earphone tidak berfungsi sudah di cash,1,0
41,sy order yg tipe MQ 71 4BDF malah seller kirim tipe lain yg sy gak suka 😈 kalo emang gak ada stocknya tlg dong sy diberitahu jd sy bs pilih model lain. Sy kapoklah gak mau belanja di toko ini lg....,1,0
263,maf gan.anti gores ny.kok ada gelembung gt saat d pakai.jd jelek kelihatan hpny.,1,0
655,"bahanna tipis ,cepet sobek :(.....",2,0
515,"Produk belum sampai,,dan uang belum d kmbalikan",1,0
1212,Gunting kuku krg tajam jepitan uban jg,2,0
1741,"Barang sudah sampai, Setelah di pakai,. Ternyata ada 10 tombol yg Rusak/tidak merespon ,. Termasuk Tombol Space ,.",1,0
398,Touch screen tidak berfungi,1,0
246,barang standart n biasa aja kurang good...,2,0
1140,Minta kirim hitam malah kirim putih padahal udah di ksih keterangan klo kosong di cancel....,2,0
371,Barang tidak lengkap .tidak sesuwai jawaban diskusi....,1,0
602,sip lah walaupun lama banget,2,0
1407,Analog kanan gak bisa berfungsi (maklum harganya kelewat murah),1,0
1694,Barang tidak bisa di pakai. Kecewaa,1,0
1333,"barang yg ini kosong gak ada konfirmasi,barang yg lain lama d kirimnya",1,0
1271,Pengiriman barang lambat,2,0
1225,"posisi semua port usb on semua lampu hidup, dicolok kabel ke 1 keyboard xternal - ok, docolok kabel ke 2 kabel speaker laptop, coba di lubang ke 3,4,5,6,7 semua lampu mati. kenapa gtu ya ...?",1,0
1061,"Barang sudah diterima ,hanya saja kecewa dengan pengirimannya yg lama",2,0
1785,nii kok ga bisaa yaa di pasang di spion motor matic kak. lubang nya kecil kurang gede buat di spion.,2,0
99,Barang tidak fungsi di charger malah panas,1,0
1628,Kenapa barang ini gada ya,1,0
329,"Gambar di iklan hitam , ga dikasih keterangan warna  dikirimnya putih .. ga ada usb receiver nya penjualnya ga kasih solusi .. mau di komplain nnt kasian duitnya ga masuk.. ikhlasin aja lah ..",1,0
1369,"tombol banyak yg macet bos,,lain kali tlng di cek dulu",2,0
355,"tidak muat di pasang di spion Honda beat pop, gampang di copot bukan anti copet",2,0
38,Gan knp setelah d pasang kartu hp gg nyala malah kedap kedip mulu,1,0
1050,"Tidak recommended, kaki tidak bisa masuk, sepatu seperti sablonan, kualitas not ok",1,0
103,"Baterainya boros,cukup pertama dan terakhir.makasih gan
Sukses selalu.",2,0
1758,Barang sampai dan begitu di tes gak ada ngaruh. Mana lampu keduanya hidup dan tombol on off gak ada fungsinya. Lebih baik gak usah di jual,2,0
1531,"Sekelas official store begini nih? Demi rating pengiriman? Hahaha mending gausah di proses deh, udah basi banget order kapan dikirim kapan",2,0
1055,"Hp ringkih gmpg rusak , antara hp Nokia atau replika",1,0
1286,pesan 24 nyampai tujuan tgl 29 lama banget bro padahal pakai jne yes,1,0
984,Tidak sesuai dengan yang di kasi liat,2,0
566,Barang tidak sesuai dgn gambar dan order,2,0
1208,"Kecewa berat !!!
1. Respon penjual sangat lama, kurang dari 1 jam sebelum auto cancel, resi baru diinput
2. Diminta penggantian Size via chat, dijawab &#34;Iya&#34; tapi ternyata tidak diganti.
3. Mengganti kurir tanpa pemberitahuan terlebih dahulu, akibatnya saya kena charge lebih dan satu barang tidak jadi dikirim untuk mengganti kelebihan ongkos kirim.
4. Salah penulisan alamat, sehingga paket misroute sampai 2 kali.
5. Ketika diminta menghubungi kurir untuk merevisi alamat, hanya dijawab &#34;kami cek dulu&#34; lalu menghilang !!! 
Saya akan ubah feedback ini jika ada tanggung jawab anda untuk menyelesaikan masalah ini !!!",1,0
455,"parahhhhhhh pengirimannnn lamaaaaa satu minggu lewat baru dikirim tanpa ada konfirmasi ketersediaan barang, sangat sangat kecewa dan kapokkkk pasahal masih satu kecamatan hadehhhhh",1,0
58,"ada 4 biji penyok semua, sayang bgt",2,0
1440,Barangnya sampai tidak sesuai pesanan,1,0
888,"Barang sampai dengan tidak selamat, entah rusak di kurir atau dari penjual, 1 bagian stick patah dan tidak berfungsi, kecewa gan :)",1,0
1720,Speaker tlponnya rusak loh gan .makasih,2,0
742,"Packing barang rapi... Chat penjual cepat... Tapi pengiriman sangat lambat.. tidak sesuai pesanan.. saya order minggu pakai same day dgn go send nyampenya hari kamis malam dgn jne...tanpa ada konfirmasi
Barang sedang saya test... Saya harap kualitas barang melebihi kualitas pengiriman tokonya..",1,0
465,"Pihak penjual memberikan respon yang buruk kepada pembeli. Pihak penjual tidak melakukan pemeriksaan barang yang diorder dengan barang yang dikirim. Namun setelah dikomplain tidak segera melakukan pemeriksaan namun malahan meminta pembeli menerima barang yang ada. Setelah dikomplain keras, baru mengakui kesalahan dan berjanji akan mengembalikan selisih harga barang yang diorder dengan barang yang dikirimkan. Namun sudah hampir 1 minggu dana tetap tidak dikembalikan.
Mohon pihak penjual segera melakukan kewajibannya. Terimakasih.",1,0
83,cuma sekali pakai dah rusak,1,0
1781,"Kulit sepatu ada yg sedikit sobek, bagian pita hampir copot",1,0
760,Warnanya tdk sesuai pesanan. Tdk ada chat/pemberitahuan jg.,2,0
964,"Kabel charger nggak bisa, gimana gan?",2,0
1754,Tidak bisa nempel di dasboard,1,0
1545,"saya, blm nerima barang nya Sandal Bata obama no 41, sudah saya upayakan, diskusi ke toped, saya suruh mengaupload foto barang, gmn mo foto, nerima barang nya aja enggk, mohon di cek lagi transaksi atas nama may ahmada umbara, tasikmalaya, satu invoice dg pesanan saya ke sandal anak bubblegumers, transaksi sudah selesai tp saya gk nerima barang dari toko ini, silahkan cek transaksi nya, no resi pun tidak pernah saya terima.terimakasih.",1,0
1341,"Produk sesuai dengan deskripsi yang tertera, tapi keyboard toskhiba satellite c640 yang saya pesan tombol CAPLOCK tidak berfungsi.",2,0
